CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;48;5;48;33;14;740;69
01:00;35;3;44;31;12;830;52
02:00;31;2;41;30;51;700;109
03:00;28;2;40;30;48;630;102
04:00;22;1;42;29;41;520;84
05:00;21;1;42;30;49;520;96
06:00;17;2;44;31;41;490;80
07:00;28;2;46;31;39;550;88
08:00;40;2;45;25;29;500;84
09:00;36;3;39;20;22;430;71
10:00;35;3;41;18;17;360;60
11:00;20;2;29;14;6;250;28
12:00;11;2;21;11;3;200;15
13:00;10;3;20;11;4;180;15
14:00;6;2;16;9;1;160;8
15:00;5;2;15;9;1;160;6
16:00;6;2;15;9;1;140;7
17:00;5;2;15;9;1;150;6
18:00;5;2;15;9;1;160;6
19:00;8;2;18;10;1;180;8
20:00;11;2;23;15;1;230;12
21:00;18;7;48;30;1;420;20
22:00;39;12;61;38;6;770;47
23:00;50;10;57;37;14;710;72
