CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.7;12;5;8;6;2;130;15
01:00;0.7;21;9;20;12;2;160;25
02:00;0.7;18;8;17;12;1;170;21
03:00;0.7;9;7;13;8;1;130;11
04:00;0.7;9;4;12;7;0;140;10
05:00;0.7;8;2;18;9;1;140;10
06:00;0.7;14;5;13;10;6;170;24
07:00;0.7;31;6;14;10;15;290;54
08:00;0.7;37;4;15;12;22;330;70
09:00;0.7;37;8;18;13;31;420;86
10:00;0.7;32;9;21;16;24;400;69
11:00;0.7;26;12;25;14;15;260;50
12:00;0.7;31;11;24;14;13;280;53
13:00;0.7;39;11;27;20;11;310;57
14:00;0.7;34;11;13;9;13;270;54
15:00;0.7;54;11;22;16;26;;95
16:00;0.7;66;14;41;31;46;420;136
17:00;0.7;64;13;54;39;48;530;138
18:00;1.6;63;12;67;44;46;600;134
19:00;1.2;39;10;41;27;14;290;60
20:00;0.7;28;9;29;19;7;160;40
21:00;0.7;30;11;33;23;8;180;42
22:00;0.7;25;11;28;21;6;190;34
23:00;0.7;14;5;13;9;3;160;19
