CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.4;11;3;24;0;270;11
01:00;0.4;6;4;27;1;220;6
02:00;0.4;21;2;18;5;180;28
03:00;0.4;13;2;17;5;160;19
04:00;0.4;9;2;19;9;160;23
05:00;0.4;14;4;15;14;180;34
06:00;0.4;15;2;17;5;220;24
07:00;0.4;24;2;18;10;370;39
08:00;0.7;28;2;20;11;410;44
09:00;1;34;3;18;10;390;50
10:00;0.7;31;3;24;14;390;52
11:00;0.7;23;3;17;10;350;37
12:00;0.4;21;4;14;8;360;33
13:00;0.4;20;3;20;7;350;31
14:00;0.4;22;3;21;8;440;35
15:00;0.7;21;4;22;9;440;34
16:00;0.4;18;2;16;8;;30
17:00;0.4;22;2;11;8;480;34
18:00;0.4;25;4;10;7;590;36
19:00;0.4;23;3;8;6;450;31
20:00;0.4;22;5;19;1;420;23
21:00;1;12;6;19;1;300;12
22:00;0.4;7;6;21;0;240;7
23:00;0.4;5;4;22;1;230;6
