CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;27;3;36;30;4;400;33
01:00;25;2;37;31;3;380;29
02:00;5;3;14;11;1;270;6
03:00;7;2;12;10;1;280;8
04:00;7;2;13;10;1;280;8
05:00;7;2;16;13;1;280;8
06:00;15;2;21;17;3;320;19
07:00;21;2;21;17;5;360;29
08:00;19;1;25;22;7;440;30
09:00;24;2;35;27;14;460;45
10:00;21;2;30;24;10;440;37
11:00;18;3;15;12;13;370;37
12:00;17;5;15;13;11;350;34
13:00;17;8;19;15;10;460;31
14:00;19;9;23;20;8;440;32
15:00;19;8;25;22;8;420;31
16:00;19;7;20;17;7;370;30
17:00;17;2;23;20;7;390;28
18:00;21;3;25;21;7;370;31
19:00;22;6;27;23;5;400;29
20:00;25;5;23;19;6;350;34
21:00;31;4;28;23;9;400;43
22:00;29;3;33;27;8;400;40
23:00;29;2;36;29;6;400;37
