CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;3.1;26;9;30;23;5;570;848.75;34
01:00;8.9;44;10;178;126;147;2280;1700;268
02:00;8.9;42;10;179;128;153;2730;1893.75;276
03:00;5.4;42;11;132;96;144;2440;2063.75;262
04:00;4.6;39;11;114;84;117;2020;2143.75;217
05:00;5.2;37;10;112;82;109;1990;2228.75;203
06:00;4.7;47;11;114;81;193;2280;2275;342
07:00;6.1;57;11;132;90;312;2850;2340;533
08:00;6.8;59;11;149;98;341;2740;2416.25;579
09:00;9;60;13;184;110;365;2730;2472.5;617
10:00;8.4;74;20;185;98;414;2840;2486.25;705
11:00;5.4;73;16;148;71;235;2000;2431.25;431
12:00;6.7;74;16;161;82;207;1910;2417.5;390
13:00;6;81;19;184;81;150;1600;2368.75;309
14:00;5.2;74;17;169;75;157;1600;2283.75;313
15:00;5.7;86;17;159;63;200;1850;2158.75;391
16:00;3.3;74;14;78;29;76;970;1937.5;189
17:00;4.4;72;11;73;26;69;860;1703.75;177
18:00;6.5;91;12;118;40;182;1570;1545;369
19:00;5.9;75;12;103;43;110;1120;1435;243
20:00;4.9;62;11;79;40;92;1060;1328.75;203
21:00;2.1;24;13;21;16;8;450;1185;36
22:00;2.6;29;10;23;18;9;540;1052.5;42
23:00;2.9;36;8;28;21;11;620;898.75;53
