CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.8;32;1;12;3;520;38
01:00;1.8;33;3;26;2;480;36
02:00;1.2;34;3;36;24;540;71
03:00;1.2;24;2;23;12;410;44
04:00;0.6;25;2;31;11;410;42
05:00;0.7;18;2;30;11;360;36
06:00;0.6;15;3;32;20;360;47
07:00;1;37;3;37;34;;86
08:00;4.7;35;2;57;22;500;69
09:00;3.5;38;4;72;19;440;69
10:00;1;31;6;114;13;400;52
11:00;0.6;18;3;118;5;350;26
12:00;0.5;15;3;97;4;360;22
13:00;0.5;9;4;80;2;310;13
14:00;0.5;19;3;51;6;420;30
15:00;0.5;31;2;42;8;460;45
16:00;0.5;30;3;38;8;460;43
17:00;0.5;31;2;41;3;390;36
18:00;0.5;29;2;38;5;400;36
19:00;1.4;36;2;32;11;500;53
20:00;0.8;43;2;26;5;520;52
21:00;1;33;2;22;4;470;40
22:00;1;31;2;22;3;440;36
23:00;0.7;29;2;19;2;440;33
