CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;12.5;26;13;58;37;10;1030;42
01:00;18.7;16;6;244;188;158;2830;257
02:00;20.2;16;7;229;178;128;2740;213
03:00;20.2;19;8;232;182;181;3230;295
04:00;20.2;28;9;171;133;150;2600;258
05:00;19.5;22;7;152;118;98;2190;170
06:00;17.3;25;8;155;120;137;2310;235
07:00;17.3;32;9;153;120;221;2670;370
08:00;15.4;34;7;155;120;261;2620;433
09:00;15.4;31;7;149;114;237;2500;393
10:00;15.4;37;8;148;113;232;2660;390
11:00;15.4;48;14;126;97;227;2420;394
12:00;15.4;55;21;90;66;85;1520;184
13:00;13.2;55;17;99;74;64;1330;151
14:00;13.2;58;19;132;96;89;1790;194
15:00;13.2;59;19;147;108;81;1670;181
16:00;13.2;56;12;182;136;149;2290;282
17:00;13.9;55;9;167;126;260;2830;453
18:00;13.9;36;11;135;100;58;1440;124
19:00;12.5;23;16;63;48;3;630;28
20:00;11;33;13;77;57;35;1070;87
21:00;12.5;29;16;72;52;11;970;45
22:00;12.5;30;22;66;49;7;940;40
23:00;13.9;30;15;62;44;23;1040;65
