CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
23:00;7.77575;75.7282;25.928;144.996;98.0499;12.3165;1317.89;993.796;94.6239
00:00;8.62241;71.9899;18.8748;172.583;100.326;15.8165;1386.93;1107.55;96.2436
01:00;8.77177;61.9158;15.6022;145.799;101.317;13.1711;1513.45;1237.21;82.115
02:00;5.85714;57.6217;21.4098;147.809;94.3841;9.76055;1365.64;1336.34;72.5989
03:00;2.34028;20.4431;18.1483;81.7377;60.4509;2.28721;711.508;1326.2;23.9481
04:00;2.12273;18.5359;11.8925;86.0347;61.7048;2.41779;644.123;1205.71;22.2418
05:00;1.7201;17.446;8.86039;73.0843;54.9405;2.18502;616.69;1106.39;20.8018
06:00;0.8444;18.3962;7.0895;60.9828;45.9576;2.68694;573.459;1016.21;22.5134
07:00;1.05203;17.116;6.10345;46.8527;35.0356;2.36272;527.898;917.462;20.7369
08:00;0.812201;15.0213;3.9945;21.0721;17.0694;2.93634;491.349;805.515;19.5137
09:00;0.626671;14.3523;3.0876;14.1888;11.7756;2.6135;438.876;671.193;18.352
10:00;0.672129;14.1238;3.42639;13.6543;11.4557;3.06658;428.08;553.998;18.8271
11:00;0.686741;12.672;3.37313;16.0922;13.3233;2.32843;419.786;517.533;16.2419
12:00;0.693235;12.9962;2.8361;18.855;14.3197;2.49054;418.698;489.354;16.8153
13:00;0.698105;13.2332;4.40357;22.1075;16.1819;3.11889;422.129;465.034;18.0205
14:00;0.735445;12.5695;3.63352;20.2441;15.7131;2.64225;414.572;445.174;16.6139
15:00;1.4855;12.1114;3.05061;20.2411;15.8313;2.0818;415.055;431.068;15.3061
16:00;0.692423;11.5173;2.84275;21.3386;17.1198;1.97026;401.515;419.839;14.534
17:00;0.792268;11.8946;2.54982;20.3934;16.3557;1.73437;403.663;415.437;14.5563
18:00;2.09837;16.9784;3.30656;30.3709;22.1698;2.25326;498.035;424.182;20.4261
19:00;2.50344;33.1363;2.85385;42.3589;27.6536;5.40193;655.261;453.616;41.418
20:00;2.33297;26.155;1.3241;45.9421;31.1075;5.17955;636.922;480.894;34.1029
21:00;3.01565;30.1202;1.04671;50.9449;37.1482;4.01984;654.342;509.921;36.2944
22:00;3.43695;42.8188;1.36997;70.1506;45.2987;24.0546;799.492;558.036;79.7163
23:00;12.432;40.1337;1.03561;130.719;90.6784;36.6292;1392.38;680.201;96.3243
00:00;13.2575;36.728;2.02684;160.23;116.115;53.6733;1875.58;864.459;119.064
