CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;8.5;61;4;127;31;860;108
01:00;9.5;48;3;114;30;800;94
02:00;1.4;11;1;35;0;250;11
03:00;1;12;2;16;0;250;11
04:00;1;17;2;29;2;250;18
05:00;1;25;1;32;5;380;33
06:00;1;38;3;42;40;530;99
07:00;2.1;37;2;62;33;530;88
08:00;1.9;40;6;53;14;760;61
09:00;4.9;32;20;126;8;920;45
10:00;4.9;41;32;128;15;790;63
11:00;7.7;30;35;102;8;410;43
12:00;1.9;21;21;64;4;390;27
13:00;1.5;13;9;40;2;330;15
14:00;1.6;15;10;39;2;390;17
15:00;2;18;10;31;2;;20
16:00;2.9;17;7;49;1;390;18
17:00;2;17;6;53;1;470;18
18:00;1.4;20;4;59;1;410;21
19:00;1.2;19;7;64;0;480;19
20:00;1.6;24;7;57;1;350;24
21:00;1;38;6;94;0;330;38
22:00;1.6;55;8;82;5;420;62
23:00;2.1;71;6;98;64;990;168
