CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;37;3;67;47;11;740;53
01:00;32;3;45;30;7;530;42
02:00;33;3;39;22;4;400;39
03:00;25;3;33;18;2;350;29
04:00;22;3;34;19;3;330;27
05:00;30;2;34;20;4;320;35
06:00;25;3;33;18;7;310;36
07:00;36;2;35;19;14;420;58
08:00;37;2;33;17;12;400;55
09:00;39;3;40;19;15;510;61
10:00;42;3;32;13;15;470;65
11:00;37;6;24;9;9;350;50
12:00;15;6;14;5;2;240;19
13:00;12;4;13;4;1;200;14
14:00;23;10;13;4;3;190;28
15:00;28;20;13;4;3;220;32
16:00;16;15;12;4;2;260;19
17:00;10;9;12;4;1;250;11
18:00;11;5;19;8;1;290;13
19:00;20;8;16;5;2;290;23
20:00;9;5;24;11;0;270;9
21:00;19;3;75;52;3;560;22
22:00;24;3;86;63;3;660;28
23:00;29;3;101;74;5;930;37
