CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;37;1;37;27;18;550;65
01:00;36;2;33;25;16;560;61
02:00;22;1;32;24;8;460;33
03:00;15;1;30;22;7;390;26
04:00;9;1;27;20;4;330;14
05:00;14;1;26;20;12;360;33
06:00;19;1;28;20;24;360;55
07:00;19;1;33;23;37;450;76
08:00;44;2;39;23;52;620;123
09:00;39;3;42;23;25;570;78
10:00;32;9;38;22;9;560;46
11:00;18;5;24;14;4;350;23
12:00;12;2;20;11;2;290;15
13:00;9;2;18;9;2;250;12
14:00;6;2;18;9;1;270;8
15:00;12;2;17;9;3;250;17
16:00;7;2;15;9;2;220;9
17:00;7;2;16;11;1;230;8
18:00;13;1;18;10;2;270;15
19:00;6;;14;9;0;220;6
20:00;9;1;26;16;0;280;10
21:00;9;2;36;24;1;390;11
22:00;33;2;85;66;13;670;53
23:00;42;2;63;46;30;740;88
