CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.5;18;2;35;0;250;18
01:00;1.1;20;2;35;0;320;20
02:00;0.5;8;3;35;0;200;8
03:00;0.5;14;2;35;0;190;14
04:00;0.5;15;2;35;0;220;17
05:00;0.5;23;2;35;2;200;26
06:00;0.5;32;2;35;4;290;38
07:00;1.1;59;2;35;18;580;87
08:00;1.4;51;3;35;23;610;88
09:00;1.4;39;3;35;16;;65
10:00;1;33;3;35;13;530;53
11:00;0.9;29;3;35;11;520;46
12:00;0.5;19;3;35;5;410;28
13:00;0.5;23;3;35;9;400;38
14:00;0.5;23;2;35;7;330;34
15:00;0.5;26;2;35;9;320;40
16:00;0.5;17;2;35;3;270;22
17:00;0.5;11;2;35;0;190;12
18:00;0.5;9;2;35;0;190;11
19:00;0.5;14;3;35;0;190;15
20:00;0.5;15;1;35;0;180;16
21:00;0.5;18;2;35;0;230;19
22:00;0.5;15;3;35;0;190;16
23:00;0.5;13;3;35;0;230;13
