CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;33;9;100;77;15;1330;56
01:00;23;19;66;51;2;540;26
02:00;23;19;62;48;2;510;25
03:00;23;19;58;45;2;470;26
04:00;23;20;61;47;3;490;27
05:00;23;20;62;47;3;520;29
06:00;33;20;56;43;16;690;57
07:00;41;20;51;38;23;790;76
08:00;50;21;54;40;39;980;110
09:00;51;22;61;46;45;940;119
10:00;40;24;66;49;32;810;89
11:00;40;24;71;53;33;;90
12:00;38;23;69;52;27;700;79
13:00;43;21;65;49;24;790;80
14:00;34;16;48;35;18;;62
15:00;39;19;56;41;24;;77
16:00;47;24;53;40;26;1310;87
17:00;44;22;42;31;18;1340;72
18:00;41;21;41;32;19;1200;70
19:00;43;19;49;36;18;1170;70
20:00;46;26;62;47;17;1170;71
21:00;43;25;67;51;16;1250;67
22:00;42;17;68;52;15;1220;65
23:00;46;14;81;62;34;1390;99
