CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.5;15;11;20;16;2;340;17
01:00;2;29;10;58;44;5;720;36
02:00;1.6;20;10;41;31;3;550;25
03:00;1.2;17;10;33;26;3;490;22
04:00;0.9;10;9;22;17;2;340;13
05:00;0.6;12;10;19;14;2;320;15
06:00;0.6;20;10;23;16;9;390;33
07:00;0.6;30;10;22;17;18;440;56
08:00;0.6;37;11;19;14;23;510;71
09:00;0.6;45;11;17;13;42;580;109
10:00;0.6;41;12;18;13;32;470;89
11:00;0.9;35;12;23;17;22;430;67
12:00;0.9;33;14;19;15;19;430;62
13:00;0.9;29;15;21;15;17;430;55
14:00;0.8;32;15;29;16;18;440;59
15:00;0.6;36;13;22;15;17;470;62
16:00;1.2;49;11;28;21;25;580;86
17:00;1.2;54;13;30;22;31;670;100
18:00;1.4;47;17;35;26;17;530;72
19:00;1.3;38;14;35;26;10;510;52
20:00;0.9;29;13;25;19;6;440;39
21:00;0.6;21;12;19;14;4;390;27
22:00;0.6;21;11;19;14;4;380;26
23:00;0.6;24;13;24;19;4;420;30
