CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;12;42;6;139;85;2130;171
01:00;10.1;32;6;138;74;2080;144
02:00;10.6;19;5;146;50;1370;94
03:00;9.1;16;5;128;36;;71
04:00;7.6;17;6;104;30;1310;62
05:00;6.1;20;6;85;59;1270;110
06:00;5.1;41;9;95;233;2190;397
07:00;7.9;42;9;139;245;2260;416
08:00;7.5;64;12;206;341;2990;584
09:00;12.4;68;14;240;156;2420;306
10:00;17.1;55;23;238;32;2070;103
11:00;23.4;48;15;188;17;1080;73
12:00;10.1;40;9;98;7;660;50
13:00;3.8;34;8;83;4;590;40
14:00;2;30;6;68;10;500;46
15:00;0.8;27;5;62;8;430;38
16:00;0.4;44;5;48;8;540;56
17:00;1;53;7;48;7;590;64
18:00;1.4;49;8;72;9;610;63
19:00;2;52;6;50;17;690;78
20:00;2.5;66;6;49;98;1490;217
21:00;5;55;5;101;131;1930;256
22:00;8.9;52;6;130;98;2000;201
23:00;11;46;6;162;88;2190;181
