CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;38;7;93;69;29;1760;82
01:00;27;6;97;70;14;620;49
02:00;19;7;109;80;23;550;54
03:00;16;7;112;83;24;680;53
04:00;13;7;115;83;32;650;62
05:00;13;5;102;76;24;520;49
06:00;13;7;110;77;50;600;89
07:00;13;7;112;78;54;630;95
08:00;24;8;131;90;111;880;192
09:00;28;6;107;67;73;570;140
10:00;23;;94;63;35;680;75
11:00;30;;147;84;28;;72
12:00;28;;120;78;20;;58
13:00;35;;177;87;23;;70
14:00;32;;82;45;13;;51
15:00;28;;63;39;8;;40
16:00;37;;86;47;9;;51
17:00;50;;136;78;18;;77
18:00;64;;;;100;;216
19:00;47;;;;42;;112
20:00;50;;120;75;23;;84
21:00;53;;132;;33;;104
22:00;45;;99;;23;;79
23:00;39;;87;;15;;62
