CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;5.8;47;10;102;96;1570;195
01:00;4.7;40;14;59;8;950;53
02:00;3.8;39;13;64;4;950;47
03:00;3.8;40;16;91;7;1090;52
04:00;4.9;38;10;99;32;1270;88
05:00;5.7;33;7;113;17;1130;61
06:00;5.7;37;5;105;76;;155
07:00;6.9;41;7;134;178;1890;314
08:00;8.5;49;13;148;193;2230;346
09:00;9.6;48;10;191;181;1930;326
10:00;10.5;51;12;206;167;2030;306
11:00;11.4;68;21;186;137;2180;279
12:00;11.2;68;20;175;95;1690;213
13:00;7.7;69;21;149;102;1960;226
14:00;11.5;80;24;210;128;2190;276
15:00;10.2;61;18;192;54;1310;144
16:00;4.8;72;22;147;116;1620;250
17:00;6.8;72;22;185;137;1920;283
18:00;8.8;93;23;227;319;3310;581
19:00;14.1;75;17;270;184;2430;358
20:00;11.5;72;14;225;307;2960;542
21:00;13.2;67;16;215;231;2600;421
22:00;13.9;55;23;174;38;1250;114
23:00;5.7;55;14;115;77;1540;174
