CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;5.5;55;3;69;48;1110;128
01:00;5;51;3;58;42;1140;114
02:00;0.5;26;10;28;1;430;27
03:00;1;32;6;39;5;470;39
04:00;1;43;5;50;13;590;63
05:00;1;47;4;30;20;620;78
06:00;1;49;5;22;44;710;115
07:00;1.1;52;7;68;43;760;118
08:00;2;60;11;59;25;730;97
09:00;3.7;50;20;62;14;1070;71
10:00;8.5;41;22;40;15;820;64
11:00;6.9;32;27;69;8;340;43
12:00;2.1;33;28;78;8;;44
13:00;1.9;15;6;46;5;330;21
14:00;0;27;5;36;9;450;39
15:00;0.6;51;33;24;16;570;74
16:00;1;48;34;32;16;580;72
17:00;1;58;93;36;18;630;84
18:00;1.5;68;52;27;13;880;88
19:00;11.3;44;12;55;4;610;50
20:00;6.7;30;7;45;1;390;31
21:00;1;63;6;37;25;860;101
22:00;2.6;72;7;70;96;1210;218
23:00;5;68;6;102;64;1360;164
