CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;49;2;48;33;37;780;106
01:00;32;1;45;32;19;610;61
02:00;19;;;;8;540;32
03:00;18;3;46;33;11;460;35
04:00;15;2;31;22;8;400;26
05:00;12;2;45;31;5;360;19
06:00;9;1;32;23;6;330;18
07:00;18;2;29;17;22;380;50
08:00;26;2;34;15;13;370;44
09:00;36;4;56;22;13;560;55
10:00;39;15;89;31;11;950;56
11:00;18;15;47;16;4;460;24
12:00;7;11;27;11;1;290;9
13:00;4;2;16;8;1;260;5
14:00;6;2;17;9;1;260;6
15:00;5;3;18;9;1;270;6
16:00;6;4;20;9;1;280;7
17:00;7;3;22;10;1;280;7
18:00;6;1;21;10;0;280;6
19:00;7;1;20;11;0;280;7
20:00;11;2;28;15;0;310;12
21:00;14;1;39;24;1;390;16
22:00;14;1;66;51;3;440;17
23:00;49;1;46;32;23;680;84
