CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;13;70;30;201;5;1230;76
01:00;20.1;44;18;238;1;870;46
02:00;3;50;4;92;19;770;80
03:00;2.5;45;3;88;24;;81
04:00;2;42;3;73;15;630;64
05:00;0.7;;;75;;;
06:00;0.4;34;3;60;59;630;124
07:00;0.7;44;3;80;124;1010;232
08:00;1.5;44;6;97;55;680;128
09:00;1.7;45;24;79;19;580;74
10:00;5.2;74;56;213;67;2320;177
11:00;21.4;53;58;305;23;1910;88
12:00;6.8;31;24;205;7;970;41
13:00;2.3;22;16;101;3;590;27
14:00;0.4;19;11;61;3;480;24
15:00;0.4;14;11;46;1;390;16
16:00;0.4;14;17;29;2;390;17
17:00;0.4;16;10;44;2;420;18
18:00;0.7;23;16;32;2;590;26
19:00;0.9;24;7;47;1;420;25
20:00;0.4;49;8;47;0;420;50
21:00;0.4;49;13;69;0;510;49
22:00;5.8;48;14;121;1;700;48
23:00;19.8;66;22;164;14;990;88
