CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;37;3;26;15;10;350;52
01:00;29;4;25;15;8;290;41
02:00;17;3;12;7;3;150;21
03:00;17;3;18;10;3;190;22
04:00;19;3;22;14;4;160;25
05:00;20;4;24;15;4;180;27
06:00;31;4;26;18;16;200;54
07:00;26;3;25;15;9;190;40
08:00;24;3;23;12;9;190;38
09:00;13;3;18;8;5;180;21
10:00;8;3;16;7;3;;12
11:00;14;5;21;11;3;170;17
12:00;12;11;15;7;3;340;16
13:00;11;16;16;6;3;510;15
14:00;7;11;19;7;2;460;10
15:00;9;10;14;5;2;420;11
16:00;9;11;10;3;1;370;11
17:00;8;10;9;3;2;400;11
18:00;12;12;21;5;2;460;15
19:00;8;8;15;4;1;350;9
20:00;7;7;19;7;1;290;9
21:00;19;3;24;8;3;270;25
22:00;46;3;30;14;12;430;66
23:00;42;3;37;19;34;600;93
