CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;3.9;41;9;92;78;16;1140;65
01:00;2;25;8;38;33;2;450;28
02:00;2;25;12;40;33;2;420;28
03:00;2;24;13;40;33;2;390;26
04:00;1.8;25;12;37;31;2;400;27
05:00;1;28;9;38;31;4;470;33
06:00;1;35;10;38;30;10;;50
07:00;1.3;45;9;39;30;31;870;91
08:00;2.8;49;9;46;34;67;920;152
09:00;2.3;52;12;53;37;67;890;155
10:00;3.2;60;18;60;45;78;1060;179
11:00;4.4;57;23;76;60;67;1030;159
12:00;4.9;44;16;67;54;23;680;78
13:00;3.9;33;13;56;46;10;590;48
14:00;3;45;13;70;56;24;800;82
15:00;3.9;61;13;74;53;45;1280;128
16:00;4.9;62;11;90;64;77;1250;178
17:00;5.9;58;13;103;79;96;1570;204
18:00;7.2;61;13;121;96;110;1800;229
19:00;9.4;59;14;107;86;77;1630;176
20:00;8.7;57;15;88;73;41;1310;120
21:00;6.5;49;15;95;81;18;1140;76
22:00;6.1;41;13;87;74;12;1100;59
23:00;5.2;42;13;68;58;15;1140;65
