CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.5;13;4;23;6;240;23
01:00;0.5;11;4;21;4;210;18
02:00;0.5;11;4;13;4;290;16
03:00;0.5;10;5;10;3;190;14
04:00;0.5;10;5;8;4;210;16
05:00;0.5;11;5;7;4;230;17
06:00;0.5;16;4;9;8;310;29
07:00;0.5;21;6;7;13;360;41
08:00;0.5;25;5;11;12;420;43
09:00;0.5;23;5;12;18;;48
10:00;0.5;20;4;19;11;340;37
11:00;0.5;24;3;15;11;310;41
12:00;0.5;;;12;;;
13:00;0.5;21;4;17;8;240;33
14:00;0.5;23;4;18;12;290;43
15:00;0.5;20;3;22;10;360;35
16:00;0.5;19;4;34;8;370;32
17:00;0.5;26;4;25;8;410;39
18:00;0.5;32;6;16;10;420;47
19:00;0.5;15;4;10;7;310;27
20:00;0.5;15;4;20;5;290;23
21:00;0.5;20;4;22;6;310;30
22:00;0.5;25;4;14;8;350;36
23:00;0.5;23;3;7;5;350;32
