CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.4;77;5;53;25;640;113
01:00;2.4;60;4;56;35;810;113
02:00;0.5;23;4;24;1;250;25
03:00;0.5;19;2;24;1;220;21
04:00;0.5;24;4;20;1;230;25
05:00;0.7;32;3;24;2;280;35
06:00;0.8;32;2;24;14;260;54
07:00;0.7;44;3;26;35;530;99
08:00;1;;;27;;;
09:00;1.2;33;7;36;14;580;54
10:00;2.4;33;9;35;9;430;46
11:00;0.7;26;7;32;6;320;34
12:00;2.2;17;4;27;6;300;26
13:00;1.3;18;3;24;7;320;27
14:00;0.5;23;3;20;6;380;32
15:00;0.5;22;5;19;6;330;31
16:00;0.5;24;6;24;8;420;35
17:00;0.5;24;5;23;6;420;32
18:00;0.5;29;17;21;7;450;40
19:00;0.5;26;10;19;4;;32
20:00;0.5;23;5;18;2;370;25
21:00;0.7;25;3;22;1;420;26
22:00;1.5;77;4;36;7;570;86
23:00;3.5;70;5;59;13;510;89
