CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;4.4;44;3;56;25;4;370;50
01:00;0.5;30;3;37;18;1;340;31
02:00;20.1;45;13;124;59;2;1200;47
03:00;22.2;55;10;180;51;11;1430;72
04:00;7.5;29;5;63;33;2;1250;32
05:00;8.6;22;5;56;34;2;1220;25
06:00;4.4;13;5;58;37;0;1130;13
07:00;3.5;21;5;56;32;7;930;31
08:00;2.7;19;5;47;24;4;520;26
09:00;0.7;8;4;34;15;1;260;9
10:00;0.5;5;3;23;11;0;260;5
11:00;0.5;6;3;22;10;0;260;6
12:00;0.5;11;2;21;8;3;320;15
13:00;0.5;11;3;20;6;2;290;14
14:00;0.5;6;3;21;7;1;260;7
15:00;0.5;4;2;22;7;0;240;4
16:00;0.5;5;2;19;6;0;230;5
17:00;0.5;5;1;22;5;0;220;5
18:00;0.5;7;3;29;9;0;220;7
19:00;0.5;12;3;34;13;0;230;12
20:00;0.5;17;3;38;18;0;;17
21:00;1;19;3;39;18;0;320;19
22:00;0.5;17;3;54;30;0;360;17
23:00;7.5;36;4;107;58;3;410;40
