CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;16;9;67;48;1;500;18
01:00;22;14;58;41;3;530;26
02:00;20;15;54;37;3;540;23
03:00;17;14;46;31;1;460;19
04:00;14;13;42;29;1;390;15
05:00;15;12;48;32;2;400;18
06:00;13;12;41;27;1;410;15
07:00;19;14;39;25;2;430;21
08:00;17;13;41;25;2;400;20
09:00;20;13;58;33;5;460;27
10:00;21;14;60;34;5;410;28
11:00;22;15;59;36;5;420;29
12:00;19;13;65;41;4;680;25
13:00;20;13;62;40;4;770;26
14:00;18;13;63;40;3;450;23
15:00;18;12;63;41;2;390;22
16:00;19;10;65;41;2;;21
17:00;18;9;66;44;1;440;20
18:00;20;10;69;48;1;450;22
19:00;21;11;73;50;1;490;23
20:00;21;10;75;52;1;520;23
21:00;19;11;77;54;1;480;22
22:00;18;10;74;52;1;510;21
23:00;17;10;73;53;1;510;19
