CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;33;26;82;45;2;720;35
01:00;26;26;58;36;2;600;28
02:00;42;2;83;58;19;830;69
03:00;34;2;78;56;12;940;52
04:00;31;2;68;49;9;800;44
05:00;33;3;79;55;6;700;42
06:00;30;5;66;44;2;560;32
07:00;36;13;75;47;10;960;50
08:00;44;28;100;56;17;1110;69
09:00;37;32;81;44;12;820;54
10:00;29;31;56;32;7;640;38
11:00;17;19;31;18;3;380;22
12:00;14;15;25;13;3;330;16
13:00;15;15;23;12;2;310;18
14:00;11;12;14;6;1;260;12
15:00;11;8;11;4;1;230;13
16:00;12;11;15;6;1;240;13
17:00;13;14;17;7;1;250;13
18:00;23;18;40;17;2;450;25
19:00;24;22;33;17;1;540;26
20:00;23;28;27;15;1;600;23
21:00;17;18;26;15;1;380;18
22:00;17;14;29;18;1;330;17
23:00;30;22;67;40;2;690;32
