CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;20;12;16;11;3;260;24
01:00;38;8;197;123;80;1430;160
02:00;36;8;187;125;82;1540;160
03:00;34;9;196;132;73;1820;145
04:00;31;7;188;133;72;1850;141
05:00;44;12;152;104;73;1590;155
06:00;42;13;75;54;15;920;65
07:00;60;12;61;43;24;850;96
08:00;67;11;55;39;38;940;125
09:00;56;7;41;29;29;720;100
10:00;46;7;33;23;16;510;70
11:00;43;7;33;23;17;490;69
12:00;45;7;33;22;20;630;74
13:00;40;6;28;19;18;660;67
14:00;38;5;29;21;21;650;70
15:00;43;6;36;26;21;690;75
16:00;40;6;34;25;19;610;69
17:00;41;6;33;24;16;560;65
18:00;48;6;36;26;19;660;77
19:00;49;9;39;29;16;640;74
20:00;46;10;35;26;17;580;71
21:00;43;10;29;22;17;;68
22:00;41;9;29;21;11;470;58
23:00;32;12;21;15;8;400;44
