CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.7;39;3;59;38;1070;97
01:00;3.7;36;3;59;42;1080;101
02:00;3.5;;4;28;;610;
03:00;3;;2;37;;560;
04:00;3.3;;2;38;;460;
05:00;2.2;;3;23;;;
06:00;2.5;;4;47;;700;
07:00;4.7;;5;76;;1970;
08:00;20.2;;4;114;;1820;
09:00;23.5;;5;163;;2100;
10:00;20.2;;6;;;2030;
11:00;18.6;30;7;;8;2200;42
12:00;7.5;31;5;;9;540;45
13:00;1.2;51;4;;34;1200;103
14:00;3.6;48;4;;65;1520;148
15:00;4.7;35;3;72;39;1380;96
16:00;8.1;31;3;72;15;1480;54
17:00;15.2;15;2;72;3;810;21
18:00;9.6;8;2;79;1;350;10
19:00;0.4;16;1;79;1;380;19
20:00;0.4;42;3;79;19;710;72
21:00;1.2;30;2;52;1;420;32
22:00;0.7;32;3;51;2;460;36
23:00;1;50;4;51;43;1160;116
