CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.9;16;4;15;1;400;16
01:00;0.5;9;6;5;1;270;10
02:00;0.5;8;8;9;0;270;7
03:00;0.5;8;8;14;0;;6
04:00;0.5;11;9;24;0;330;10
05:00;0.5;24;5;14;11;660;41
06:00;0.5;21;4;7;13;510;41
07:00;0.7;37;5;5;25;740;74
08:00;1.5;37;6;26;16;700;62
09:00;1.4;31;6;23;15;590;54
10:00;1.1;32;10;14;13;570;51
11:00;1.1;36;7;17;16;730;61
12:00;1.5;41;7;22;22;840;75
13:00;2.3;38;5;27;14;690;59
14:00;2.3;37;4;39;20;780;67
15:00;2.3;39;5;32;18;830;66
16:00;2.3;40;5;28;16;820;65
17:00;2.3;40;4;22;16;730;65
18:00;2;39;6;17;11;670;55
19:00;1.1;36;6;35;9;580;50
20:00;1.1;28;6;23;7;510;37
21:00;1.1;27;5;34;6;540;35
22:00;1.1;23;5;28;6;520;31
23:00;1.1;19;5;20;2;410;22
