CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;3;40;5;37;28;7;670;51
01:00;2.7;32;2;43;32;6;670;41
02:00;0.9;13;7;16;12;1;310;14
03:00;1.7;12;7;18;13;1;310;13
04:00;1.4;11;7;18;13;1;310;13
05:00;1.4;13;6;17;12;2;290;16
06:00;1.7;20;6;21;16;6;360;29
07:00;1.7;32;7;23;17;15;430;53
08:00;1.9;40;7;24;17;20;470;71
09:00;0.9;44;5;19;15;25;460;83
10:00;0.9;45;10;28;21;36;470;100
11:00;0.9;33;14;25;18;18;420;60
12:00;0.9;35;5;14;10;14;390;56
13:00;1.2;37;7;13;10;19;430;67
14:00;0.8;39;6;11;9;23;460;75
15:00;0.5;36;4;9;7;18;400;63
16:00;1;36;4;12;9;12;420;53
17:00;1.5;34;4;13;9;11;400;51
18:00;1.5;27;10;17;12;5;400;34
19:00;2.1;40;14;22;16;10;500;55
20:00;2.7;56;9;29;20;22;690;89
21:00;2.7;51;4;32;24;11;660;68
22:00;2.9;51;4;35;27;17;640;75
23:00;2.7;50;5;28;21;15;610;71
