CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.5;38;6;52;33;32;800;86
01:00;0.7;35;5;47;32;24;730;71
02:00;2.4;18;3;27;19;2;430;21
03:00;2.4;19;4;30;21;3;470;22
04:00;2.4;18;4;35;24;2;710;21
05:00;2.4;15;3;27;20;2;470;17
06:00;3;14;3;27;19;2;470;16
07:00;3.6;19;5;38;27;3;840;23
08:00;1.9;10;4;27;20;2;360;14
09:00;3;15;23;42;26;5;920;22
10:00;2.1;13;19;30;21;3;650;17
11:00;1.5;5;8;13;9;1;280;7
12:00;1.5;4;6;12;9;1;290;5
13:00;0.5;5;5;10;7;1;280;5
14:00;0.5;4;5;9;6;1;260;5
15:00;0.5;5;4;8;6;1;270;6
16:00;0.5;4;4;9;6;1;260;5
17:00;0.5;5;5;9;7;0;260;6
18:00;0.5;6;5;12;8;1;280;7
19:00;0.5;8;6;11;7;1;280;10
20:00;0.5;23;5;24;13;2;380;25
21:00;0.5;30;5;24;16;6;450;39
22:00;0.5;25;7;26;18;2;410;27
23:00;0.5;47;5;39;25;38;650;105
