CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.8;57;5;88;12;830;74
01:00;10.1;62;4;114;23;860;98
02:00;9.6;41;1;111;20;680;72
03:00;12.2;38;1;114;14;530;60
04:00;6.3;38;2;87;19;500;67
05:00;5.6;35;1;91;23;630;70
06:00;7.9;34;1;103;26;570;72
07:00;5.6;34;2;110;96;820;181
08:00;7.3;40;3;124;30;510;85
09:00;6.2;47;13;200;35;840;100
10:00;22.8;49;21;294;29;1090;92
11:00;;;;;;;
12:00;5.6;23;13;135;5;480;31
13:00;5.1;9;5;77;2;270;11
14:00;1;13;3;36;3;;17
15:00;0.8;14;4;41;3;460;19
16:00;1;16;4;35;3;430;22
17:00;1;15;4;32;2;380;17
18:00;1;20;8;31;1;470;21
19:00;1.1;17;9;60;0;460;17
20:00;2.1;16;5;60;0;580;15
21:00;4;27;9;73;0;840;27
22:00;8.3;26;10;115;0;670;26
23:00;15.4;34;5;103;0;380;33
