CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;4.49962;75.7373;9.0401;91.7975;45.6241;95.427;1081.02;651.13;221.5
01:00;3.8964;69.2533;8.8471;81.6898;46.5654;45.4923;894.523;729.517;138.8
02:00;5.45261;73.4911;8.4913;84.2047;49.2111;45.8751;858.987;804.449;143.6
03:00;3.82461;65.4065;8.2664;84.5769;51.6284;35.518;843.094;869.412;119.7
04:00;3.75507;58.7148;7.6953;86.294;53.2625;62.7393;781.583;912.497;154.6
05:00;3.38428;48.2219;7.6968;82.6394;52.2029;55.9068;765.28;885.702;133.7
06:00;3.22157;46.0135;7.7878;85.0311;52.8345;62.1193;740.236;885.413;140.9
07:00;3.13101;45.1681;9.8272;88.9901;53.648;72.8896;844.702;851.178;156.5
08:00;2.53564;59.2706;12.9673;95.1803;50.8803;73.1064;838.155;820.82;171.413
09:00;2.07573;84.6811;14.9668;84.2145;37.652;60.1376;746.969;802.376;176.934
10:00;1.37565;75.8111;14.8026;88.8304;29.3903;37.2773;565.063;765.635;132.992
11:00;1.37474;61.9695;20.9711;58.7506;21.6871;18.0171;460.844;717.854;89.6001
12:00;0.539363;44.4826;48.7129;47.9318;14.9427;9.66113;346.311;663.445;59.2972
13:00;0.929724;29.3762;29.0282;34.0577;11.2647;6.3209;299.659;605.242;39.0741
14:00;0.462517;26.6072;18.314;29.4458;10.2138;4.85014;348.77;556.309;34.0503
15:00;;28.0552;13.8631;24.9051;9.58887;4.97934;356.27;495.255;35.6902
16:00;;;;;;;;446.269;
17:00;;;;;;;;396.153;
18:00;;;;;;;;;
19:00;;;;;;;;;
20:00;;;;;;;;;
21:00;;;;;;;;;
22:00;;;;;;;;;
23:00;;;;;;;;;
