CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;17.4;19;7;207;119;3080;200
01:00;16.8;14;6;189;118;2440;193
02:00;13.6;14;9;128;139;3020;225
03:00;18.4;12;7;130;102;;167
04:00;14.1;14;6;134;106;2650;175
05:00;15.1;16;6;124;125;2360;205
06:00;12.9;16;6;138;140;2440;229
07:00;12.4;35;6;158;233;2620;391
08:00;10.7;39;7;172;171;2300;300
09:00;8.4;50;7;145;45;1650;119
10:00;13.1;34;12;170;15;980;56
11:00;14.8;25;9;90;8;470;37
12:00;1.6;13;7;52;3;490;17
13:00;0.5;12;6;27;2;560;14
14:00;0.8;20;6;40;2;660;23
15:00;1.2;49;4;54;43;1190;114
16:00;3.6;62;8;111;252;3150;447
17:00;12.8;53;8;219;269;3510;464
18:00;20.9;47;11;296;297;3850;501
19:00;25.9;35;9;334;246;3930;410
20:00;24.1;29;7;303;177;3480;298
21:00;21.4;26;8;287;130;3270;223
22:00;21.5;27;8;281;142;3390;243
23:00;21.9;20;7;264;113;2970;192
