CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;4.3;34;16;68;51;3;810;38
01:00;5.6;51;11;85;64;5;1150;59
02:00;6.5;60;10;116;82;31;1500;106
03:00;8.7;60;11;188;116;45;1740;128
04:00;10.5;56;9;148;102;35;1760;109
05:00;7.3;50;11;87;63;11;1170;67
06:00;5.4;61;12;84;64;18;1310;87
07:00;6.9;65;12;92;72;16;1590;90
08:00;7.7;65;12;78;60;32;1470;113
09:00;7.6;60;14;80;62;25;;99
10:00;5.7;53;20;50;38;16;1070;77
11:00;4.8;46;18;50;38;13;930;66
12:00;5.4;46;15;53;40;16;1020;71
13:00;5.3;51;15;47;35;21;940;82
14:00;4.7;52;13;51;39;22;1040;85
15:00;4.9;54;12;53;40;26;1040;94
16:00;4.5;59;13;54;41;27;980;100
17:00;3.9;64;13;53;40;20;980;94
18:00;3.9;69;12;53;40;16;1010;92
19:00;3.9;69;11;60;46;16;1100;93
20:00;4.3;65;12;66;50;12;980;83
21:00;4.5;64;14;73;56;14;1100;85
22:00;4.9;59;14;83;63;12;1040;77
23:00;4.9;52;15;80;61;8;900;65
