CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;10.8;22;19;82;62;1;920;24
01:00;15.5;34;10;162;115;23;1540;68
02:00;11.6;31;11;107;93;10;1300;45
03:00;10.6;30;26;120;104;17;1460;56
04:00;15.3;28;11;164;138;26;1620;66
05:00;22.7;27;8;164;130;21;1800;57
06:00;27.5;29;11;93;80;10;1010;43
07:00;6.7;32;11;88;75;17;950;57
08:00;6.7;32;11;89;77;21;980;63
09:00;5.6;27;10;75;63;11;880;44
10:00;6.1;27;12;90;75;29;1010;69
11:00;5.9;23;9;97;67;16;900;47
12:00;7.3;30;18;126;81;20;1170;59
13:00;9.5;31;36;115;78;19;910;60
14:00;10.6;32;29;104;71;15;920;54
15:00;9.9;36;19;104;68;12;1160;53
16:00;8.5;;;80;58;;;
17:00;6.5;26;25;63;47;3;630;29
18:00;8.4;32;31;83;58;3;;37
19:00;17.7;35;24;106;68;5;1130;42
20:00;23.9;34;23;120;73;7;1180;43
21:00;12.5;24;17;83;57;2;790;26
22:00;4.8;22;14;99;69;3;680;26
23:00;6.9;21;17;78;59;1;670;22
