CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2;9;4;41;2;480;10
01:00;1.5;10;5;38;1;560;11
02:00;0;10;6;15;2;230;11
03:00;0;8;5;7;1;210;9
04:00;0;12;7;6;2;240;14
05:00;0;19;7;9;6;300;27
06:00;0;24;8;21;10;390;39
07:00;2;27;5;21;11;380;42
08:00;0;28;6;11;14;410;47
09:00;0;23;5;8;12;400;40
10:00;0;20;5;;10;430;34
11:00;0;18;5;5;10;360;32
12:00;0;;4;9;;320;
13:00;0;;3;16;;400;
14:00;0;;7;12;;390;
15:00;0;;6;10;;380;
16:00;0;;6;20;;;
17:00;0;;11;11;;460;
18:00;0;;6;9;;440;
19:00;0;;8;14;;480;
20:00;0;;4;20;;480;
21:00;0;;4;34;;600;
22:00;1;;5;60;;620;
23:00;1;;5;33;;610;
