CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;23;2;49;30;27;680;64
01:00;22;2;56;34;38;760;80
02:00;17;3;40;27;1;370;18
03:00;21;4;32;21;5;400;28
04:00;19;2;25;16;4;420;24
05:00;15;1;23;14;2;390;18
06:00;21;2;21;13;6;380;30
07:00;22;1;22;11;5;290;29
08:00;13;2;20;9;2;320;17
09:00;9;2;20;10;2;320;12
10:00;14;2;23;11;3;370;18
11:00;17;2;27;14;4;;23
12:00;25;3;31;16;7;470;35
13:00;20;4;27;15;6;530;29
14:00;11;4;15;9;2;370;14
15:00;10;4;12;7;1;270;10
16:00;24;3;15;9;3;450;27
17:00;32;2;21;13;8;500;43
18:00;34;3;28;19;9;620;46
19:00;42;2;29;18;13;680;61
20:00;32;2;34;20;8;590;44
21:00;32;1;39;24;12;710;50
22:00;33;2;46;27;17;820;58
23:00;24;2;46;28;22;730;58
