CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;6.3;30;14;82;46;1;820;32
01:00;12.8;54;9;223;164;47;1960;125
02:00;14;55;13;203;150;26;1860;95
03:00;9.3;51;14;146;107;7;1330;61
04:00;8.3;47;7;150;109;16;1330;70
05:00;8.1;44;7;156;114;29;1440;88
06:00;9;43;7;155;112;45;1620;112
07:00;8.8;48;7;163;114;78;1810;167
08:00;8.7;57;15;154;108;74;1750;169
09:00;8.8;61;31;190;119;56;1650;147
10:00;9.6;47;36;160;92;26;1100;86
11:00;6.7;35;45;129;72;11;1140;51
12:00;5.4;26;31;91;52;7;720;37
13:00;3;16;18;76;44;2;430;19
14:00;2.7;18;19;64;37;2;430;22
15:00;2;19;21;49;33;2;420;21
16:00;2;16;17;48;32;2;;18
17:00;1.1;14;11;38;26;1;270;14
18:00;0.7;12;10;48;20;0;280;13
19:00;1.7;23;13;71;30;0;460;23
20:00;4.6;31;18;78;35;0;700;31
21:00;6.3;21;14;65;36;0;480;21
22:00;4.2;15;11;55;37;0;480;15
23:00;3.9;18;11;65;42;1;1050;19
