CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.5;19;11;18;12;3;290;23
01:00;0.4;11;9;9;5;1;200;12
02:00;0.4;9;9;7;4;1;170;10
03:00;0.4;9;11;8;5;1;160;10
04:00;0.4;9;10;9;5;1;140;11
05:00;0.4;9;10;8;4;1;150;11
06:00;0.4;13;11;7;3;4;180;18
07:00;0.4;24;10;6;3;9;250;37
08:00;0.4;27;10;8;4;11;290;43
09:00;0.4;21;10;8;4;9;230;33
10:00;0.4;20;10;10;5;8;230;31
11:00;0.4;22;10;16;7;8;250;34
12:00;0.4;21;10;13;6;7;230;30
13:00;0.4;22;10;15;8;7;250;32
14:00;0.4;29;12;19;11;12;290;46
15:00;0.4;45;14;25;15;27;440;86
16:00;0.4;27;12;23;12;11;290;45
17:00;0.7;52;12;27;15;31;540;100
18:00;1;71;14;66;38;92;950;211
19:00;1.6;67;21;112;78;83;1210;196
20:00;2.5;63;22;116;86;81;1170;186
21:00;2.8;54;20;97;74;30;930;100
22:00;2.9;45;19;93;70;42;990;110
23:00;3.2;36;15;46;34;35;670;88
