CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.9;14;3;67;17;0;1000;14
01:00;4.5;31;4;75;24;0;740;32
02:00;2.8;36;5;85;63;7;450;47
03:00;3.4;36;4;88;67;4;460;44
04:00;2.8;39;5;86;65;7;460;50
05:00;4;39;4;98;65;12;480;59
06:00;2.8;41;4;97;58;19;450;71
07:00;2.7;47;4;83;55;31;670;95
08:00;2.7;47;5;78;55;32;640;96
09:00;2.7;42;7;87;58;27;560;85
10:00;2.7;43;6;95;56;27;630;85
11:00;2.7;43;6;98;54;21;560;75
12:00;1.8;23;3;54;22;5;250;31
13:00;0.5;13;3;43;16;1;220;15
14:00;0.5;16;2;41;11;3;170;22
15:00;0.5;13;2;35;8;2;160;17
16:00;0.5;11;2;33;8;1;170;14
17:00;0.5;10;2;29;7;1;150;13
18:00;0.5;12;1;26;6;1;110;15
19:00;0.5;11;2;23;5;1;110;14
20:00;0.5;12;2;36;9;0;130;12
21:00;0.5;11;3;35;10;0;;11
22:00;0.5;10;3;35;12;0;170;10
23:00;0.5;11;5;42;13;0;320;12
