CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;15.4885;37.6712;7.4041;197.966;154.793;161.712;2417.21;1748.58;285.747
01:00;0.628344;13.802;11.5412;16.6899;14.1531;1.32035;303.266;288.874;15.8302
02:00;0.54488;15.3508;13.7925;18.933;16.3433;1.33845;306.424;292.909;17.4062
03:00;0.568841;14.0079;14.2374;18.6294;15.888;1.41396;279.992;290.208;16.185
04:00;0.692265;12.4318;11.5633;20.4987;17.8711;1.8033;257.682;290.099;15.1967
05:00;0.718304;13.7704;10.8569;24.4968;20.8713;1.98862;273.827;289.237;16.8158
06:00;0.772007;29.211;11.1096;24.2238;18.4778;13.2875;324.893;293.781;49.5472
07:00;1.1179;41.9096;11.2685;26.2368;16.2809;24.25;390.806;304.642;79.0871
08:00;0.915871;54.1087;10.7801;31.92;16.7516;31.9952;489.183;328.259;103.205
09:00;1.05072;57.9602;10.3789;41.4885;18.95;35.8783;419.193;342.75;113.012
10:00;1.07326;47.6023;10.6796;40.3959;21.2856;25.7318;372.764;351.043;87.0473
11:00;0.698546;42.6572;13.5243;47.5813;22.2758;23.462;398.796;365.893;78.653
12:00;0.730435;34.849;15.874;29.3619;13.7547;17.4105;310.291;372.469;61.5593
13:00;0.790387;42.4059;14.6208;37.4895;16.5382;18.8505;345.526;381.431;71.3549
14:00;0.891614;46.2824;12.7795;50.1332;19.3778;23.1918;334.171;382.591;81.8902
15:00;0.873056;41.6572;14.5322;41.1209;19.6993;14.9758;338.604;376.066;64.6307
16:00;1.54021;49.2959;16.2833;53.1663;26.1607;9.21048;375.334;361.835;63.4287
17:00;3.16689;69.1364;10.5267;107.127;47.796;92.1471;739.927;401.927;210.5
18:00;4.28306;68.9472;7.1499;109.377;70.4447;174.484;1088.88;491.441;336.621
19:00;6.59309;63.6413;7.1603;121.557;78.152;181.174;1094.94;578.459;341.575
20:00;13.5577;61.9111;7.9287;180.303;116.896;259.615;1712.71;753.761;460.184
21:00;15.419;57.432;8.7496;230.224;156.14;285.613;2320.91;1000.68;495.555
22:00;17.0159;54.225;13.565;195.512;145.774;185.461;1995.71;1208.38;338.754
23:00;19.1737;43.7243;9.6215;235.145;171.744;239.926;2618.32;1493.34;411.795
