CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;21;25;268;246;162;2540;268
01:00;14;3;82;75;16;540;38
02:00;12;4;91;82;26;540;50
03:00;9;5;97;88;36;500;64
04:00;6;5;89;81;17;410;32
05:00;9;5;93;83;33;580;59
06:00;14;1;78;61;28;510;57
07:00;15;2;77;66;41;570;78
08:00;18;1;67;50;38;440;75
09:00;17;1;65;50;23;500;52
10:00;28;2;71;62;63;740;129
11:00;17;3;86;74;33;830;68
12:00;19;3;98;75;36;650;75
13:00;19;3;81;63;24;290;54
14:00;24;7;82;62;25;240;63
15:00;35;5;93;73;43;420;99
16:00;46;3;122;94;103;690;203
17:00;55;6;241;201;223;1750;397
18:00;53;9;266;225;302;2300;515
19:00;51;6;249;212;375;2610;623
20:00;47;19;298;262;373;3270;617
21:00;39;22;288;257;305;3120;504
22:00;29;26;291;262;237;3010;390
23:00;27;26;267;244;206;640;342
