CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;49;3;222;127;110;1730;216
01:00;40;4;208;132;55;1620;124
02:00;42;3;115;63;24;640;78
03:00;42;3;104;63;17;670;68
04:00;40;5;104;65;8;660;51
05:00;25;7;74;49;4;480;31
06:00;34;4;62;40;8;450;46
07:00;37;3;61;36;20;400;66
08:00;47;3;88;49;44;570;113
09:00;72;9;102;58;76;1100;188
10:00;55;9;85;51;31;690;103
11:00;41;8;60;34;17;480;67
12:00;32;15;47;28;12;310;50
13:00;31;16;45;27;12;330;48
14:00;26;15;43;25;9;290;39
15:00;31;12;42;23;12;410;48
16:00;35;12;42;22;15;410;57
17:00;34;10;43;21;13;340;53
18:00;44;12;56;29;12;410;61
19:00;56;10;60;33;13;510;75
20:00;79;6;70;32;19;700;108
21:00;82;4;130;60;60;1050;173
22:00;71;3;185;97;49;;145
23:00;57;3;202;104;83;1250;183
