CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.7;18;4;14;13;3;260;21
01:00;1.7;13;4;14;13;2;250;15
02:00;3.2;13;3;36;26;37;630;68
03:00;3.9;22;3;25;20;20;510;53
04:00;3.9;19;3;20;16;7;420;29
05:00;3.2;19;4;19;16;4;410;25
06:00;2.7;26;4;20;18;9;420;39
07:00;2.7;36;4;18;16;32;570;84
08:00;2.7;45;5;16;16;47;750;117
09:00;2.7;47;4;10;9;32;560;97
10:00;2.7;49;5;9;8;36;480;104
11:00;2.7;42;5;8;7;32;460;89
12:00;2.7;31;4;7;6;17;360;57
13:00;;33;4;11;10;15;360;56
14:00;2.5;32;5;14;12;14;370;53
15:00;1;34;5;12;11;16;390;58
16:00;1;35;5;8;7;15;380;58
17:00;1;39;5;7;7;16;410;64
18:00;1;30;4;8;7;9;350;42
19:00;1;25;3;7;6;7;310;34
20:00;1;31;3;11;10;9;350;43
21:00;1.4;29;4;14;13;7;330;39
22:00;1.4;23;3;12;12;5;290;31
23:00;1.7;18;3;13;12;4;270;25
