CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.5;62;5;78;18;650;89
01:00;1.6;57;5;53;13;590;76
02:00;1;23;4;58;1;290;24
03:00;0.1;27;4;48;1;350;29
04:00;1;35;4;33;3;400;39
05:00;1;39;3;39;6;530;49
06:00;2;47;3;75;25;590;87
07:00;2.1;52;4;85;27;670;94
08:00;2;55;4;87;19;670;85
09:00;1.6;57;11;90;15;1130;80
10:00;2;46;23;94;8;1080;59
11:00;2.5;32;24;96;4;;37
12:00;2;20;17;95;3;330;25
13:00;1.1;13;11;42;2;230;16
14:00;0.1;11;10;35;2;190;14
15:00;0;10;11;46;1;260;12
16:00;0;9;9;25;1;240;11
17:00;0;16;10;46;1;280;19
18:00;0;45;12;43;3;390;49
19:00;1;35;9;55;1;370;37
20:00;0.5;41;8;90;2;450;43
21:00;2.5;46;9;74;2;460;48
22:00;1.1;65;7;57;14;570;86
23:00;1.4;73;6;59;19;700;101
