CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;1.59852;11.6475;5.97326;42.8713;33.7079;1.3672;659.241;713.555;13.7
01:00;6.68638;45.1048;9.06899;102.299;75.3108;64.9174;1527.48;1141.88;144.3
02:00;6.53053;37.1478;9.01721;103.834;77.268;77.0525;1700.35;1264.73;154.9
03:00;6.33896;33.2219;10.2526;109.184;81.1805;87.104;1715.99;1364.98;166.3
04:00;6.13115;34.138;11.7438;111.087;83.6339;67.1038;1631.99;1420.49;136.7
05:00;5.53614;33.3484;13.0702;95.0697;72.6811;57.7458;1513.22;1440.54;121.6
06:00;5.18708;31.3716;10.6742;93.6096;71.2424;82.186;1637.52;1520;157
07:00;4.42404;39.0576;10.9279;79.1047;58.4378;87.7961;1499.87;1564.62;173.2
08:00;3.32818;47.0826;14.1575;76.4631;51.2569;133.285;1442.8;1583.65;250.7
09:00;1.90924;45.1505;22.4484;44.0307;28.5201;34.7688;890.62;1504.05;98.3
10:00;1.47657;43.0584;17.0144;41.7747;24.0441;23.7737;800.611;1391.58;79.4
11:00;1.2022;32.2234;15.168;33.1154;19.4346;12.9868;655.478;1259.01;52.1
12:00;1.28843;30.8142;14.6583;32.7075;18.7275;12.4558;640.346;1135.06;49.9
13:00;1.23305;27.7428;13.7137;34.5001;21.2707;10.1513;628.786;1024.5;43.3
14:00;1.35418;28.0329;13.3098;25.2801;17.2092;7.09058;605.865;895.547;38.9
15:00;1.50255;27.9213;17.0491;44.9038;30.1868;6.86993;717.883;797.799;38.4
16:00;1.44735;31.496;16.3678;44.6482;30.2791;4.86157;722.177;707.721;38.9
17:00;2.01152;32.0582;11.82;48.498;32.8837;4.27132;683.612;681.845;38.6
18:00;3.03351;40.74;8.9891;62.7606;46.8807;9.69785;794.177;681.041;55.6
19:00;3.24944;32.1448;8.23163;65.6815;50.9893;6.33303;843.13;704.497;41.8
20:00;2.34839;16.5809;8.36626;52.0123;40.996;1.4725;732.241;715.984;18.8
21:00;2.06509;18.2075;8.38401;46.7973;36.7751;2.51028;686.949;723.254;22
22:00;1.7477;15.0463;7.64873;42.4269;33.7018;1.52619;660.646;730.102;17.4
23:00;1.77124;13.3458;6.28468;44.7872;34.691;1.48532;648.442;721.422;15.6
