CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;14.1;60;12;164;94;2000;204
01:00;16.7;27;8;235;134;2370;230
02:00;16.3;26;7;239;135;2410;231
03:00;15.9;22;7;207;113;;195
04:00;13.9;23;6;197;107;1800;185
05:00;11.6;26;5;150;86;1560;158
06:00;10;24;6;102;120;1690;208
07:00;9.5;31;6;136;138;1720;241
08:00;10;45;8;181;100;1660;197
09:00;10.7;51;8;203;78;1510;170
10:00;8;70;13;201;74;1700;182
11:00;7.3;47;11;136;24;980;83
12:00;3.1;29;7;53;8;670;41
13:00;2;;;59;;;
14:00;2;63;13;53;32;930;112
15:00;2.3;94;27;48;172;1920;357
16:00;4.8;87;16;139;172;2100;351
17:00;8.3;92;17;294;180;2060;367
18:00;9.8;81;13;213;92;1520;222
19:00;7;74;10;147;133;1610;277
20:00;6.3;67;10;135;250;2730;450
21:00;10.7;61;11;183;238;3160;426
22:00;14.1;66;13;227;268;3860;476
23:00;17;65;12;263;191;3200;357
