CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;12.8;62;69;313;260;6;690;71
01:00;20.8;51;61;323;264;64;2800;148
02:00;20.9;50;78;323;267;67;2910;152
03:00;21.4;50;91;331;273;61;2860;142
04:00;21.4;40;59;322;264;61;2820;133
05:00;21.6;39;58;324;265;59;;130
06:00;21.4;41;64;298;241;63;2320;137
07:00;20.3;50;83;282;227;48;1920;122
08:00;19.3;45;90;307;254;60;2480;137
09:00;19.8;45;79;316;258;66;2540;146
10:00;20.9;49;78;333;270;73;2740;160
11:00;21.1;51;82;281;228;57;2140;138
12:00;19.6;51;79;230;188;40;1480;111
13:00;17.4;51;77;214;171;30;1140;98
14:00;16.1;61;77;249;198;31;1370;108
15:00;16.4;64;54;294;233;31;1800;111
16:00;16.9;60;43;282;224;29;1540;104
17:00;16.9;61;41;281;230;33;1550;112
18:00;17.2;65;57;216;184;20;1410;95
19:00;16.7;66;53;192;163;14;1180;87
20:00;15.9;62;60;172;146;10;940;77
21:00;14.8;61;59;182;156;9;830;75
22:00;14;58;66;175;149;8;660;69
23:00;13.5;59;68;323;264;74;2950;171
