CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.8;48;6;48;37;48;790;121
01:00;0.4;13;8;11;8;1;270;15
02:00;0.4;11;6;12;8;1;260;12
03:00;0.4;12;7;16;11;2;290;14
04:00;0.4;15;9;17;12;1;310;17
05:00;0.4;22;12;15;9;4;280;27
06:00;0.4;47;11;21;13;78;680;166
07:00;0.7;64;8;29;20;212;1680;387
08:00;1;56;8;20;13;73;870;167
09:00;1;52;8;27;16;73;810;163
10:00;1.2;50;12;31;20;58;660;139
11:00;1.3;47;14;29;16;34;540;100
12:00;1.3;33;17;17;6;15;290;56
13:00;0.4;33;17;8;3;14;260;54
14:00;0.4;35;7;10;5;17;350;60
15:00;0.4;55;7;33;19;35;550;107
16:00;1;57;8;45;28;58;780;146
17:00;1;28;7;7;4;12;330;46
18:00;1;27;6;7;4;10;290;43
19:00;1;33;8;17;12;9;390;46
20:00;1.2;51;12;49;39;15;640;74
21:00;1.5;48;11;38;30;11;610;65
22:00;1.6;42;10;41;32;14;590;63
23:00;1.6;39;7;44;34;34;740;92
