CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;10.9;13;8;209;158;1;3130;14
01:00;;25;15;37;28;4;530;31
02:00;;43;17;81;62;16;1110;67
03:00;;43;17;71;54;16;1050;66
04:00;;45;17;85;64;23;1270;80
05:00;;48;14;87;65;50;1440;124
06:00;3.9;56;18;72;54;72;1350;165
07:00;5.6;57;15;77;58;106;1720;219
08:00;8.6;61;15;87;65;179;1870;335
09:00;8.1;54;17;100;72;163;1650;302
10:00;5.2;;;79;55;;1390;
11:00;4.2;;33;68;47;;1080;
12:00;3.4;;32;60;39;;680;
13:00;3.4;;26;57;38;;690;
14:00;2.6;;21;54;36;;590;
15:00;3.1;;18;58;40;;810;
16:00;3.1;;18;65;45;;820;
17:00;3.1;;17;80;56;;1270;
18:00;3.1;;20;90;64;;1330;
19:00;3.9;;16;90;65;;1410;
20:00;4.7;;7;99;72;;1480;
21:00;4.7;;6;107;78;;2060;
22:00;5.5;;6;292;216;;3270;
23:00;8.6;22;6;285;213;2;3980;25
