CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;34.6;62;11;207;17;1940;88
01:00;38.7;45;9;213;23;1050;80
02:00;2;31;4;58;8;640;44
03:00;2;28;3;77;14;650;51
04:00;1.5;21;3;71;15;520;44
05:00;1;25;4;82;34;660;77
06:00;1;32;4;61;31;;80
07:00;1.6;46;4;92;34;1080;99
08:00;12.2;59;5;160;28;1080;102
09:00;17.4;28;6;162;6;520;38
10:00;3.9;13;7;81;3;340;17
11:00;0;8;6;33;1;250;10
12:00;0;6;6;24;1;180;8
13:00;0;6;5;22;1;170;7
14:00;0;6;4;17;1;180;7
15:00;0;6;5;24;1;190;7
16:00;0;12;7;18;2;310;15
17:00;0.5;11;5;25;1;;13
18:00;0.5;7;6;17;1;200;9
19:00;0;10;7;29;1;220;12
20:00;0;15;6;39;1;320;16
21:00;0.6;19;6;52;1;420;20
22:00;5.3;58;7;74;6;1320;67
23:00;23;69;8;154;12;1880;88
