CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;23;3;50;30;9;540;37
01:00;17;2;40;23;4;430;23
02:00;15;2;56;32;15;550;38
03:00;12;2;51;29;6;380;20
04:00;8;2;51;27;6;370;16
05:00;7;2;49;26;7;350;19
06:00;17;2;49;30;9;460;30
07:00;22;2;48;32;17;520;47
08:00;20;2;42;27;10;440;35
09:00;17;2;37;23;7;;27
10:00;18;3;28;17;8;470;30
11:00;18;3;25;14;7;440;28
12:00;17;3;20;10;5;380;25
13:00;11;3;20;10;3;260;15
14:00;11;4;21;10;3;250;15
15:00;6;2;20;10;2;180;8
16:00;18;16;21;10;4;210;22
17:00;12;14;22;11;3;200;16
18:00;12;12;25;13;2;270;15
19:00;8;7;27;12;2;180;10
20:00;8;5;36;19;1;200;10
21:00;5;3;41;23;0;230;6
22:00;24;2;48;26;5;360;31
23:00;34;3;57;33;16;590;58
