CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;1.01614;22.8056;11.171;21.5966;18.1163;6.31051;418.241;584.621;32.4875
01:00;1.58002;32.1968;12.9458;;;9.64032;542.301;664.793;46.9912
02:00;0.994147;22.4299;12.7226;;;4.22248;385.825;629.049;28.907
03:00;0.875774;27.6301;12.8586;;;6.30255;300.004;577.833;37.2854
04:00;0.897587;25.4418;11.5995;;;6.66625;299.522;519.177;35.6695
05:00;0.915025;27.9558;13.7815;;;6.77156;328.562;469.547;38.3551
06:00;0.689428;33.0035;14.3822;;;15.0139;363.768;443.092;56.0541
07:00;0.601272;19.3367;11.7303;;;9.46092;285.134;403.893;33.8479
08:00;0.790307;29.5558;9.5033;;;13.5289;321.029;353.268;50.313
09:00;1.02945;45.5496;11.4953;;;21.729;417.397;337.655;78.9086
10:00;0.873222;53.6416;26.4024;;;41.9051;402.122;339.692;117.914
11:00;0.813166;50.1801;31.1705;;;38.6556;374.088;348.953;109.479
12:00;0.716261;28.9336;13.7719;;;14.1593;360.859;356.62;50.652
13:00;0.705449;24.7872;9.9156;;;11.8933;305.968;353.796;43.0324
14:00;0.662546;24.5066;10.0353;;;11.7512;314.233;347.604;42.5366
15:00;0.827016;27.0302;8.6033;;;12.3124;327.271;352.871;45.9194
16:00;1.70624;56.8166;9.5277;38.0525;15.6738;43.1995;548.637;381.322;123.08
17:00;1.79988;64.8937;12.962;48.0118;22.5543;57.6419;631.148;408.041;153.321
18:00;2.62233;59.794;12.4249;47.9829;29.2988;41.0973;605.476;433.46;122.838
19:00;3.23785;53.7181;11.5522;53.3005;37.7052;39.1101;725.756;477.419;113.719
20:00;2.54674;58.5628;13.6381;50.5729;41.6834;52.1315;719.161;522.206;138.537
21:00;1.8226;38.8366;12.0606;33.7295;31.4687;12.9899;534.033;550.714;58.7567
22:00;1.73;42.2513;10.8045;28.3495;25.1697;14.6325;533.007;578.061;64.6993
23:00;1.40649;33.6635;11.0069;26.6962;22.851;12.8929;510.15;600.921;53.4428
