CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;9.27911;40.7416;1.20384;143.488;100.897;77.738;1584.5;1217.36;160.005
01:00;1.5334;22.2912;2.63119;44.6691;33.3738;3.67068;627.068;685.13;27.9266
02:00;1.30908;17.6171;2.10821;39.5154;30.8289;1.39733;620.424;668.286;19.7523
03:00;1.24766;14.1844;2.31755;38.9591;30.4344;1.13477;570.478;638.474;15.9225
04:00;1.53177;14.5941;2.63489;41.7119;32.7795;1.05441;593.05;608.288;16.21
05:00;1.26389;11.9759;1.56007;39.9718;31.6505;0.77314;568.051;600.237;13.1519
06:00;1.03417;19.5163;1.02008;29.5731;23.749;2.94188;524.574;586.435;24.0342
07:00;1.14781;31.2855;1.1;38.1552;30.4792;8.96801;606.57;582.756;45.0426
08:00;1.14538;30.6452;1.1;32.0919;24.6147;9.27456;565.65;584.483;44.8646
09:00;1.09992;31.7781;2.70368;34.4842;25.5429;14.3679;618.453;583.406;53.8116
10:00;1.03255;18.9445;5.18471;39.3656;26.5957;4.26128;515.813;570.33;25.4785
11:00;1.43761;23.9019;7.935;51.3969;32.0149;4.59069;536.599;566.095;30.9391
12:00;1.37023;24.2005;12.5538;58.9453;35.8656;5.84289;554.08;561.224;33.1634
13:00;1.02605;38.7924;28.0939;48.004;27.3746;19.5034;570.795;561.567;68.7118
14:00;0.92783;33.4626;8.62738;40.2522;23.9039;14.6079;547.417;564.422;55.8867
15:00;1.01712;32.7931;14.9653;39.0243;23.2239;11.8389;567.193;559.5;50.9538
16:00;1.13889;44.2211;24.0713;45.1916;25.457;18.5436;620.935;566.411;72.6658
17:00;1.30286;42.5887;4.1454;45.9044;25.4341;15.601;647.465;570.037;66.5267
18:00;1.86621;63.1184;4.99608;67.2;31.6592;29.6658;773.974;602.307;108.625
19:00;2.8947;79.8449;7.29292;87.4052;40.977;49.1294;1033.7;664.445;155.209
20:00;5.3746;70.5695;4.75198;149.207;62.7118;64.8894;1189.42;743.862;170.105
21:00;6.58735;66.2041;1.99651;138.821;75.8447;87.1057;1321.76;837.733;199.821
22:00;8.53149;59.4417;1.47353;166.463;97.8852;110.123;1572.71;965.895;228.374
23:00;9.91228;50.3608;1.61364;155.265;105.786;71.9595;1615.34;1096.91;160.744
