CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;4;40;22;85;15;1060;63
01:00;2.5;37;7;51;20;730;68
02:00;2.1;36;6;42;19;760;65
03:00;2.4;34;4;17;10;480;50
04:00;1.4;22;4;30;6;400;31
05:00;1;37;5;19;49;680;112
06:00;1.6;42;5;48;41;820;104
07:00;1.9;45;5;30;37;;101
08:00;1.5;33;5;47;22;540;67
09:00;1;39;6;35;25;500;77
10:00;1.1;41;6;23;31;640;88
11:00;1.4;30;5;22;20;500;61
12:00;1;28;5;32;13;420;49
13:00;0.9;27;5;16;12;360;46
14:00;0.8;34;5;43;23;520;69
15:00;1;33;5;37;13;540;53
16:00;1;47;4;41;29;800;92
17:00;1.6;48;9;44;33;890;99
18:00;2.1;53;10;57;59;1060;143
19:00;2.9;48;9;94;26;870;88
20:00;2;47;13;63;35;1000;100
21:00;2.6;48;16;80;51;1120;126
22:00;3.7;45;18;82;46;1200;115
23:00;4.4;41;20;79;26;1170;82
