CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.4;26;2;55;53;1140;107
01:00;2.3;42;1;53;26;840;81
02:00;5.1;11;2;117;41;;75
03:00;4.3;8;2;93;30;930;54
04:00;3.8;8;2;59;25;800;46
05:00;3.1;6;1;72;19;750;34
06:00;3.1;7;1;69;43;810;71
07:00;2.6;8;2;65;55;820;92
08:00;3.5;19;2;65;50;1070;95
09:00;4.5;29;2;74;31;910;76
10:00;6.9;21;2;76;4;600;26
11:00;3;14;2;58;2;530;16
12:00;1.2;12;2;42;2;510;14
13:00;0.8;7;2;46;0;450;8
14:00;0.4;7;2;22;1;420;8
15:00;0.4;10;2;15;0;380;11
16:00;0.4;13;2;19;0;490;13
17:00;0.9;43;2;29;7;700;53
18:00;1;70;2;32;21;1000;101
19:00;1.9;57;2;57;39;1060;116
20:00;2.1;;;51;;;
21:00;2.1;30;2;46;50;1100;105
22:00;2.1;27;3;40;57;1160;114
23:00;2.1;27;3;38;55;1170;112
