CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;29;8;15;11;8;280;41
01:00;;;94;82;;;
02:00;25;9;83;73;20;480;54
03:00;26;10;42;35;9;220;39
04:00;22;9;41;33;10;270;37
05:00;22;7;32;24;5;210;30
06:00;36;10;33;21;57;290;124
07:00;41;10;55;36;90;410;179
08:00;55;10;56;36;153;690;289
09:00;;15;60;38;;1080;
10:00;;17;50;28;;920;
11:00;;18;9;3;;350;
12:00;;21;8;3;;340;
13:00;;11;6;3;;320;
14:00;20;9;7;3;21;;51
15:00;31;7;10;6;14;200;52
16:00;35;5;14;10;16;240;59
17:00;35;6;13;9;16;290;59
18:00;37;9;13;9;17;340;63
19:00;36;8;12;9;16;240;60
20:00;29;8;12;9;11;220;44
21:00;20;9;12;9;6;160;29
22:00;23;8;17;13;7;230;33
23:00;34;8;27;21;12;380;51
