CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
23:00;4.0482;26.4982;13.6427;78.3672;49.1538;1.91934;931.26;795.979;29.4352
00:00;4.28766;23.6723;15.2139;72.1611;44.6064;1.44306;975.82;857.979;25.8845
01:00;4.35017;22.6749;12.9104;62.2233;40.7351;1.08731;1065.92;913.65;24.3397
02:00;3.95728;20.2459;8.45355;59.242;39.3715;1.01146;970.83;955.977;21.8018
03:00;8.33748;28.9081;13.2965;73.8024;51.6281;1.92765;1162.33;1010.88;31.8552
04:00;5.26339;21.8401;11.4879;67.991;46.7677;1.33048;1076.79;1024.59;23.8764
05:00;3.55384;17.8355;5.82975;57.7749;40.6431;1.17045;796.395;998.839;19.6354
06:00;4.71221;17.8164;8.42248;56.4718;39.6735;1.0835;995.66;996.876;19.4919
07:00;4.71789;21.0924;9.01352;59.4018;39.4276;2.46698;954.07;999.727;24.8706
08:00;3.03838;21.4203;17.2688;51.8775;33.9756;4.63295;904.87;990.858;28.5212
09:00;2.27696;16.0543;19.0035;49.9714;31.6351;4.40572;901.43;970.297;22.8131
10:00;2.86385;17.5194;18.9088;53.592;33.1948;5.57201;769.587;945.141;26.0705
11:00;1.83293;18.7947;15.0452;49.9844;28.603;6.42136;516.147;864.369;28.6482
12:00;1.25578;18.4918;12.5908;50.9396;26.4991;4.85499;482.249;790.051;25.9392
13:00;1.12833;12.4042;12.2269;49.1772;25.8736;2.62424;449.147;746.645;16.43
14:00;1.10479;11.0391;8.63922;37.1911;19.2588;1.93043;538.13;689.454;14.0074
15:00;1.30773;12.6545;11.7616;40.3132;20.2917;1.85006;516.707;634.783;15.4921
16:00;1.46764;12.8314;11.283;40.9053;20.9378;1.43163;477.24;581.33;15.0271
17:00;4.13749;26.2591;17.8894;52.2816;28.3604;2.22416;547.683;537.111;29.6685
18:00;6.85523;24.4837;14.0333;49.2267;30.7619;1.0499;552.641;509.993;26.1066
19:00;6.14089;33.4743;12.0168;65.9949;45.3434;1.63322;661.607;528.175;35.9729
20:00;1.87839;30.6271;9.17478;65.7029;45.3371;1.3859;497.672;530.103;32.758
21:00;6.01588;29.3614;15.8079;62.3414;43.6631;1.23141;723.945;564.453;31.2568
22:00;8.67842;30.0803;14.8684;53.1627;37.8765;1.73437;839.15;602.081;32.7447
23:00;9.58596;28.2688;18.7431;56.2885;37.0132;1.20855;740.507;630.056;30.1239
00:00;6.45504;30.7531;22.9018;54.6546;38.0284;1.53589;790.77;669.247;33.1119
