CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;3.4;50;3;87;51;43;830;117
01:00;3.4;36;3;79;45;32;630;85
02:00;1.8;31;1;40;23;9;440;45
03:00;1.6;28;1;40;23;7;410;39
04:00;2;23;2;37;23;7;350;34
05:00;1.6;16;1;36;23;4;270;23
06:00;2.1;19;2;51;34;20;280;50
07:00;2.4;30;2;45;29;27;350;72
08:00;1.4;38;3;54;30;18;190;66
09:00;1.8;32;4;51;21;10;180;48
10:00;4.3;21;6;43;15;5;200;29
11:00;0.9;12;4;27;10;2;170;16
12:00;0.5;9;4;18;6;1;190;11
13:00;0.5;10;3;17;5;1;160;12
14:00;0.5;8;4;15;3;1;180;10
15:00;0.5;13;4;14;3;1;200;16
16:00;0.5;8;4;12;3;1;210;10
17:00;0.5;7;3;13;4;0;;8
18:00;0.5;5;3;14;4;0;260;6
19:00;0.5;8;3;17;5;0;260;9
20:00;0.5;14;4;27;11;1;290;17
21:00;2.6;37;3;;;10;700;53
22:00;8.1;79;4;69;37;49;820;155
23:00;5.3;65;2;67;38;62;870;161
