CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;14;4;31;12;1;260;14
01:00;16;6;52;18;1;270;15
02:00;12;3;43;27;1;170;12
03:00;12;4;31;18;1;170;12
04:00;15;5;30;18;1;190;16
05:00;17;4;30;18;2;180;19
06:00;28;5;30;16;5;220;34
07:00;17;6;29;14;2;230;19
08:00;26;15;67;31;7;520;36
09:00;27;24;78;31;10;790;41
10:00;17;17;56;20;5;650;23
11:00;9;8;34;9;2;330;12
12:00;10;9;33;10;3;380;13
13:00;9;9;29;8;1;290;10
14:00;7;8;34;15;1;300;9
15:00;7;9;21;6;2;240;10
16:00;6;8;21;5;1;240;7
17:00;7;7;18;3;2;;10
18:00;9;8;25;7;1;280;11
19:00;14;8;34;10;1;400;14
20:00;14;5;34;7;1;280;14
21:00;21;5;59;10;1;270;21
22:00;29;5;67;14;2;310;30
23:00;26;6;60;17;1;310;27
