CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;17.9;66;43;206;14;1710;89
01:00;22.1;54;27;199;4;1300;60
02:00;10.7;57;1;113;37;1520;114
03:00;14.4;51;3;116;22;1100;86
04:00;7.8;48;9;102;3;800;53
05:00;5.7;45;9;87;3;760;49
06:00;5.3;46;9;92;10;810;62
07:00;5.3;33;11;74;11;;50
08:00;4.8;21;13;81;7;620;32
09:00;3;18;13;54;4;560;25
10:00;1.8;18;17;51;6;520;27
11:00;1.8;16;19;27;5;480;24
12:00;1.3;14;9;29;4;380;21
13:00;0.4;9;7;17;2;360;13
14:00;0.4;10;8;19;2;380;14
15:00;0.7;8;7;15;2;390;11
16:00;0.9;8;4;20;2;360;10
17:00;0.4;6;4;21;1;320;8
18:00;0.4;5;4;26;1;290;7
19:00;0.4;6;7;24;1;300;7
20:00;0.4;6;6;25;1;320;8
21:00;0.4;14;11;32;1;400;16
22:00;1.1;60;34;60;10;1020;75
23:00;5.5;76;36;116;19;1570;106
