CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0;27;8;18;3;340;30
01:00;0;18;7;33;2;310;19
02:00;1.6;34;3;50;12;520;51
03:00;1.5;32;3;40;25;520;68
04:00;1;28;3;48;17;460;54
05:00;1;38;4;37;25;730;76
06:00;1.6;36;5;48;31;710;81
07:00;1.5;33;11;50;22;720;64
08:00;1;35;17;43;19;610;62
09:00;1;28;14;34;13;480;46
10:00;0;27;14;29;10;450;41
11:00;0;23;12;29;8;410;34
12:00;0;23;22;28;9;370;36
13:00;0;19;5;11;7;380;28
14:00;0;20;4;21;9;450;32
15:00;0;29;5;22;11;;45
16:00;0;30;5;30;9;490;42
17:00;0;32;5;15;9;460;45
18:00;0;41;10;8;9;470;53
19:00;0;43;11;35;8;490;53
20:00;0.5;36;12;34;5;410;43
21:00;0;47;10;11;8;510;58
22:00;0.5;;;18;;;
23:00;0.5;37;8;29;5;390;42
